Weald_NP0,2
mid-fifteenth_ORD,1
Wealden_NP0,3
rectangular_AJ0,32
joins_NN2,19
storeys_NN2,37
jettied_VVN,2
jettied_AJ0,1
oversail_VVB,1
Kentish_AJ0,18
Kentish_NN1,10
thatched_AJ0,30
tiled_VVN,6
tiled_VVD,3
HOUSE_NN1,46
HOUSE_VVB,22
Sandford_NP0,13
Orcas_NP0,1
DORSET_NP0,10
FEELS_VVZ,1
enfolds_VVZ,4
manors_NN2,8
honey-coloured_AJ0,5
hamstone_NN1,3
thatch_NN1,25
thatch_VVB,9
nestles_VVZ,2
gatehouse_NN1,7
idyllically_AV0,5
less_PRP,15
higgledy-piggledy_AJ0,5
higgledy-piggledy_NN1,5
carved_AJ0,40
chimney-piece_AJ0,1
chimney-piece_NN1,1
mullioned_AJ0,11
heraldic_AJ0,5
newel_NN1,2
staircase_NN1,103
stair_NN1,43
buttery_NN1,3
shuffling_VVG,19
shuffling_AJ0,4
Knoyle_NP0,2
1533_CRD,3
mullioned_VVD,5
gabled_AJ0,10
categorize_VVI,3
clipped_VVD,34
yews_NN2,5
two-storeyed_AJ0,2
two-storeyed_NN1,1
canted_VVD,1
canted_AJ0,1
Knoyle_NN1,1
Cavalier_AJ0,8
Jacobite_AJ0,7
Jacobite_NN1,7
Hutchings_NP0,15
1736_CRD,5
Knoyles_NP0,1
absenteeism_NN1,9
Manor_NP0,57
Medlycott_NP0,7
Medlycott_NN1,3
Hutchings_NN2,1
BECKLEY_NP0,1
PARK_NP0,11
OXFORDSHIRE_NP0,4
SUMMER_NN1,10
Morells_NP0,1
Garsington_NP0,4
Percy_NP0,40
Feilding_NP0,5
captivated_VVN,7
captivated_AJ0,1
sinker_NN1,5
fen_NN1,11
Otmoor_NN1,2
Otmoor_NP0,2
Thame_NP0,3
Dorchester_NP0,20
Bicester_NP0,26
moats_NN2,3
Conquest_NN1,11
land-owner_NN1,2
d'Oilly_NP0,1
1227_CRD,2
unexcavated_AJ0,1
steeped_VVN,27
plum-coloured_AJ0,4
plum-coloured_NN1,3
Rycote_NN1,1
Rycote_NP0,1
sanitary_AJ0,23
flues_NN2,6
flues_VVZ,2
gables_NN2,32
pivoting_AJ0,8
pivoting_VVG,4
450_CRD,40
hollows_NN2,25
spiral_AJ0,35
spiral_NN1,70
billowing_VVG,8
creaking_VVG,11
turret_NN1,18
topiary_AJ0,2
topiary_NN1,3
1570_CRD,2
TRERICE_NP0,1
Newquay_NP0,6
CORNWALL_NP0,6
ARUNDELLS_NN2,1
Arundell_NP0,1
monarchs_NN2,15
VI_CRD,34
Vice_AJ0,39
Stratton_NP0,6
heiress_NN1,13
Katherine_NP0,40
Coswarth_NP0,1
Trerice_NP0,3
Trerice_NN1,1
Juliana_NP0,1
Carew_NP0,8
Antony_NP0,32
1602_CRD,2
father-in-law_NN1,16
kindred_NN1,6
bountifully_AV0,2
reputing_VVG,1
hospitality_NN1,72
outwent_AJ0,1
conceiving_NN1,2
conceiving_AJ0,3
lightness_NN1,20
commiseration_NN1,3
scrolly_AJ0,2
scrolly_AV0,1
corbels_VVZ,1
corbels_NN2,2
Pentewan_AJ0,1
Cornish_NP0,7
Elvan_NP0,1
Elvan_NN1,1
quartz-porphyry_NN1,1
Pentewan_NN1,1
Pentewan_NP0,1
quarried_VVN,4
Mevagissey_NP0,2
sparkly_AJ0,8
mica_NN1,3
flakes_NN2,17
transomed_AJ0,3
transomed_VVD,3
576_CRD,2
Inside_AV0,66
richly_AV0,29
scrolled_AJ0,4
overmantel_NN1,2
overmantel_VVB,1
1572_CRD,1
cornice_NN1,5
Cornishmen_NN2,2
Arundells_NP0,1
staunchly_AV0,7
Royalist_AJ0,12
1643_CRD,2
planted_VVD,36
Scots_AJ0,85
Wentworths_NP0,1
Hembury_NP0,2
Dorset_NP0,85
1802_CRD,9
cousinly_AV0,3
Dyke-Acland_NP0,1
phenomenally_AV0,5
Selworthy_NP0,2
Acland_NP0,7
Holnicote_NP0,1
Holnicote_NN1,1
Killerton_NP0,3
1582_CRD,4
WOOD_NP0,7
WOOD_NN1,4
DALLING_NP0,1
HALL_NN1,33
Saxthorpe_NP0,1
NORFOLK_NP0,8
bend_NN1,80
bend_VVB,27
Guestwick_NP0,1
Corpusty_NP0,1
vestiges_NN2,21
carriageway_NN1,20
south-westerly_AJ0,6
Dalling_NP0,5
hedges_NN2,70
meadows_NN2,44
grazed_VVN,16
grazed_VVD,16
nettles_NN2,23
terrifying_AJ0,69
terrifying_VVG,26
rose-red_AJ0,3
crow-stepped_NN1,1
crow-stepped_AJ0,2
pinnacles_NN2,7
clustered_VVD,22
clustered_AJ0,2
crowning_AJ0,16
Bulwer_NP0,6
Bulwer_NN1,5
brasses_NN2,6
memorials_NN2,24
1463_CRD,1
1742_CRD,12
Dynne_NP0,1
Heydon_NN1,1
Heydon_NP0,2
1780_CRD,6
Wiggett_NP0,1
pasty-faced_AJ0,1
Earle_NP0,8
demoted_VVN,6
gloriously_AV0,15
Downstairs_AV0,18
close-fitting_AJ0,2
1586_CRD,3
WILDERTHORPE_NP0,1
Runhbury_NP0,1
SHROPSHIRE_NP0,2
MANY-GABLED_AJ0,1
limestone_NN1,115
tucked_VVN,56
Wenlock_NP0,7
Aymestry_NN1,1
Aymestry_NP0,1
unspoiled_AJ0,6
Shropshire_NP0,46
Smallman_NP0,2
Ellen_NP0,93
plasterwork_NN1,17
Corvedale_NP0,1
Wenlock_NN1,3
Smallmans_NP0,1
Wilderhope_NP0,2
Wilderhope_NN1,2
mason_NN1,5
Shipton_NN1,1
Shipton_NP0,1
intersecting_AJ0,3
intersecting_NN1,1
travelling_AJ0,29
Droi_NP0,1
Droi_NN1,1
Deu_NP0,1
Deu_NN1,1
est_AJ0,13
mal_AJ0,3
meu_NN1,3
Lawful_AJ0,1
Royalist_NN1,7
pewter_NN1,9
galloped_VVD,17
overtake_VVI,29
Ludlow_NP0,14
dispatches_NN2,4
Bridgnorth_NP0,7
Shrewsbury_NP0,71
deliberated_VVD,5
garderobe_NN1,1
flue_NN1,11
flue_VVB,2
clattering_AJ0,2
clattering_NN1,3
hooves_NN2,12
Plough_NN1,10
crab-apple_NN1,1
Leap_NN1,8
1589_CRD,3
LEY_NP0,4
LEY_NN1,4
Weobly_NP0,1
HEREFORDSHIRE_NP0,3
hedged_AJ0,1
orchards_NN2,27
half-timbered_AJ0,13
Weobly_AV0,1
bumpy_AJ0,31
oak-timbered_AJ0,1
Ley_NP0,17
Ley_NN1,6
H_ZZ0,47
north-facing_AJ0,8
moulded_AJ0,13
barge_NN1,33
boards_VVZ,16
impaled_AJ0,1
Brydges_NP0,5
1428_CRD,1
Symon_NP0,1
Brugge_NP0,4
co-heiresses_NN2,1
Garways_NP0,1
Garnstone_NP0,2
Blount_NP0,3
Blount_NN1,1
Pershore_NP0,2
recusant_NN1,1
recusant_AJ0,1
1646_CRD,2
Carne_NP0,1
dated_VVD,15
Brydges_NN2,1
Garnstone_NN1,1
RESTROP_NP0,1
Purton_NP0,5
WILTSHIRE_NP0,8
Restrop_VVB,2
Rag_NN1,9
fossilized_AJ0,7
coral_NN1,74
Restrop_NN1,4
Restrop_NP0,3
sized_AJ0,24
pleasing_VVG,7
afforded_VVD,23
east-facing_AJ0,1
east-facing_NN1,1
1590_CRD,3
Ashley-Coopers_NP0,1
Burderop_NP0,1
Cirencester_NP0,12
skeletons_NN2,51
cannon-ball_AJ0,1
cannon-ball_NN1,1
unearthed_VVN,24
Battle_VVB,18
Ashley-Cooper_NP0,2
reverted_VVD,22
Shaftesburys_NP0,1
Canning_NP0,20
unaltered_AJ0,9
uncovering_VVG,7
batallion_NN1,2
Gallipoli_NP0,11
CMG_NN1,3
perambulation_NN1,3
Rogation_NN1,1
Tide_NN1,5
gospels_NN2,19
Trees_NN2,23
Greenhill_NP0,5
Charnham_NP0,1
HAMMOON_NP0,1
HAMMOON_NN1,1
Sturminster_NP0,1
LOST_VVN,4
Stour_NP0,6
Hammoon_NN1,3
Hammoon_NP0,3
bowled_VVN,20
grandest_AJS,25
Peaceful_AJ0,4
mellow_AJ0,22
sycamore_NN1,7
immemorial_AJ0,11
Moion_NP0,2
mettle_NN1,20
Hutchins_NN2,1
retinue_NN1,7
Dunster_NP0,5
fifty-five_CRD,9
Moion_NN1,1
Mohun_VVB,1
Moon_VVB,15
Moons_NN2,4
reside_VVI,5
Meade_NP0,4
Falkner_NP0,1
Moonfleet_NP0,2
Moonfleet_NN1,1
blend_VVB,19
Marnhull_NP0,1
quarried_VVD,4
Buckthorn_NP0,1
Todber_NP0,1
Todber_NN1,1
Orchard_NN1,7
Purbeck_NP0,5
Purbeck_NN1,3
thatch_VVI,1
re-ridged_AJ0,1
re-thatched_AJ0,1
WATERSTON_NP0,1
Charminster_NP0,2
BY_PRP,154
DAYLIGHT_NN1,1
bower_NN1,5
newfound_AJ0,3
Bathsheba_NP0,3
Everdene_NP0,2
manorial_AJ0,10
Waterston_NP0,7
Madding_AJ0,2
Crowd_NN1,5
pilaster_NN1,1
Waterston_NN1,2
exemplifies_VVZ,14
burgeoning_NN1,3
magically_AV0,12
uncontrived_AJ0,1
Morley_NP0,69
Horder_NP0,1
remodel_VVI,4
chequered_AJ0,11
gutted_VVN,4
ashlar-faced_AJ0,1
ashlar-faced_NN1,1
balustraded_AJ0,1
shell-headed_AJ0,1
shell-headed_NN1,1
Doric_AJ0,6
Ionic_AJ0,7
Corinthian_AJ0,18
tiers_NN2,7
Martyns_NP0,1
Athelhampton_NP0,1
1377_CRD,2
Newburghs_NP0,1
Marneys_NP0,1
Bindon_NP0,1
Lulworth_NP0,2
Howards_NP0,5
Netherlands_NP0,191
1605_CRD,2
kinsman_NN1,5
Strangways_NP0,1
Illchester_NP0,3
fines_NN2,60
Strangways_NN2,1
malignancy_NN1,2
Melbury_NP0,1
whit_NN1,6
1608_CRD,2
ALLERTHORPE_NP0,2
ALLERTHORPE_NN1,2
Gatenby_NP0,1
Gatenby_NN1,1
YORKSHIRE_NP0,11
Borough_NN1,43
Catterick_NP0,12
bendiest_AJS,1
Swale_NP0,6
Allerthorpe_NP0,3
Allerthorpe_NN1,3
Erlevestrop_NP0,1
Erlevestrop_NN1,1
Herlevestorp_NP0,1
Herlevestorp_NN1,1
Arlathorp_NP0,1
Ribald_AJ0,1
Middlehams_NP0,1
1270_CRD,2
Ranulf_NP0,3
Middleham_NP0,1
Nevills_NP0,1
Swainby_NN1,2
Lascelles_NP0,6
alderman_NN1,2
aldermen_NN2,2
Mayors_NN2,6
rusticated_AJ0,3
piers_NN2,17
stonemason_NN1,5
dressings_NN2,31
sash_NN1,16
panelling_NN1,24
pilasters_NN2,7
flanking_VVG,11
frieze_NN1,12
anthemion_NN1,1
acanthus_AJ0,9
diagonal_AJ0,21
pantiled_AJ0,2
1630_CRD,3
HAGGE_NP0,1
HAGGE_NN1,1
Nether_NP0,2
Handley_NP0,5
Staveley_NP0,30
DERBYSHIRE_NP0,5
MORE_DT0,17
THAN_CJS,12
Heading_VVG,12
Chesterfield_NP0,42
Dronfield_NP0,2
Drone_NP0,1
Barrow_NP0,38
Hagge_NP0,4
Hagge_NN1,4
ironworks_NN2,1
Hagge_VVB,1
dower_NN1,5
Freschville_NP0,2
Apperknowle_NP0,1
Butchersick_AJ0,1
Moortop_NP0,1
Moortop_NN1,1
Millstone_NP0,1
Grit_VVB,5
Pennine_AJ0,21
Darley_NP0,5
sandstone_NN1,38
Clifton-Taylor_NP0,2
forty-two_CRD,10
Crawshaw_NP0,3
Dukes_NN2,12
tenanted_VVN,2
Fosbroke_NP0,1
antiquary_NN1,1
PARHAM_NP0,1
PARHAM_NN1,1
Parham_NP0,3
SUFFOLK_NP0,7
disquieting_AJ0,11
inaccessibility_NN1,3
Willoughbys_NP0,2
Moat_NN1,17
rutty_AJ0,1
waggon_NN1,10
passers_NN2,3
grove_NN1,13
Crossing_VVG,26
crest_NN1,26
cart-track_NN1,1
inhabited_AJ0,12
ploughmen_NN2,1
leafless_AJ0,11
boughs_NN2,13
underwood_NN1,2
spans_VVZ,15
farmyard_NN1,37
gateway_NN1,31
clear-cut_AJ0,37
unstirred_AJ0,2
Willoughby'_NP0,1
semi-decay_NN1,1
chimney-stacks_NN2,2
Wesel_NP0,1
sexton_NN1,4
accession_NN1,15
Peregrine_NN1,8
Provinces_NN2,5
Flanders_NP0,49
foughten_VVB,1
bravest_AJS,7
Willoughby_NP0,54
BAROQUE_NN1,2
Inigo_NP0,7
1616_CRD,1
Sheldonian_AJ0,4
Sheldonian_NN1,3
1664_CRD,4
Summerson_NP0,3
masons_NN2,4
sketchers_NN2,1
curvaceous_AJ0,5
BARNHAM_NP0,2
BARNHAM_NN1,2
Chichester_NP0,29
SUSSEX_NP0,3
unabashed_AJ0,9
Kew_NP0,34
Artisan_NN1,13
Mannerism_NN1,1
Barnham_NN1,1
swooping_VVG,14
swooping_AJ0,2
bronze-coloured_AJ0,3
bronze-coloured_NN1,2
Pulborough_NP0,4
Bognor_NP0,4
Regis_NP0,17
nunnery_NN1,11
1300s_CRD,2
fish-pond_NN1,2
fish-pond_AJ0,1
Poynings_NP0,1
Fitzwilliam_NP0,9
Shelleys_NP0,3
Michelgrove_NP0,1
Michelgrove_NN1,1
1640s_CRD,3
salty_AJ0,31
frame_VVB,21
dentil_NN1,2
pediment_NN1,14
rusticated_VVD,1
glazing_NN1,43
bars_VVZ,26
mullions_NN2,6
transoms_NN2,1
LODGE_NP0,11
PARK_NN1,12
Sherborne_NP0,11
GLOUCESTERSHIRE_NP0,7
HUNCHBACK_NN1,1
HUNCHBACK_NP0,1
Dutton_NP0,7
Dutton_NN1,2
crump_NN1,4
Duttons_NP0,1
straggling_AJ0,9
straggling_VVG,4
archaically_AV0,2
Borne_AJ0,1
Valley_NP0,123
1551_CRD,1
culminated_VVN,9
1830s_CRD,13
Up_PRP,46
windswept_AJ0,23
wolds_NN2,3
pancake_NN1,4
avenue_NN1,68
cluttered_VVD,4
meekest_AJS,1
grandstand_NN1,7
coursing_VVG,6
spinney_NN1,2
banqueting_NN1,6
Emma_NP0,63
lodges_NN2,16
herald_VVI,8
Hutton_NP0,41
Cotswold_NP0,30
Valentine_NP0,28
Strong_NP0,7
Barrington_NP0,32
Barrington_NN1,7
epitaph_NN1,15
Fairford_NP0,7
divers_AJ0,6
Strong_AJ0,50
Strong_AV0,6
Stronger_AJC,2
robb_NN1,1
rear_VVI,15
KELLAWAYS_NP0,2
Chippenham_NP0,16
Avon_NP0,90
hanger_NN1,7
Cotswolds_NP0,16
much-loved_NN1,10
Kelloway_NP0,4
Kelloway_NN1,1
oolitic_AJ0,3
Beside_PRP,29
gateposts_NN2,4
Causeway_NP0,5
pedlar_AJ0,1
Wick_NP0,6
Kellaways_NP0,3
1474_CRD,2
causeway_NN1,8
sixty-four_CRD,5
Kellaway_NN1,2
Kellaway_NP0,2
Bremhill_NP0,1
Bagot_NP0,1
Bagot_NN1,1
sequestered_VVN,3
Longs_VVZ,1
122_CRD,20
1834_CRD,8
Stancombe_NP0,1
requisites_NN2,4
untiring_AJ0,7
arable_AJ0,53
cart_VVB,7
nag_NN1,5
nag_VVB,3
15s_CRD,4
pints_NN2,26
cider_NN1,44
LUFFENHAM_NN1,1
LUFFENHAM_NP0,1
Oakham_NP0,7
RUTLAND_NP0,1
HERE_AV0,19
Carolean_AJ0,1
Carolean_NN1,1
Rutland_NP0,29
But_CJS,12
picturesqueness_NN1,3
Luffenham_NP0,5
Sturges_NP0,1
Lyndon_NN1,1
Luffenham_NN1,1
Architecture_NN1,37
Palladio_NP0,6
1663_CRD,2
Gerbier_NP0,2
Gerbier_NN1,2
Counsel_NP0,15
Counsel_NN1,6
Advice_NN1,44
Builders_NN2,9
Cultivated_AJ0,3
wyde_NN1,1
mouldings_NN2,11
travaileur_NN1,1
scholarly_AJ0,56
semi-basement_NN1,2
damp_NN1,19
wainscot_NN1,2
£28_NN0,13
1676_CRD,7
uniforme_NN1,1
entier_AJC,1
other._NN0,1
Poulton_NP0,6
LIKE_PRP,16
Grantham_NP0,15
crispness_NN1,3
Wrenish_AJ0,1
Wrenish_NN1,1
hipped_AJ0,4
swans_NN2,19
necks_NN2,46
winding_AJ0,73
enclosing_AJ0,15
Gilbertine_AJ0,1
priory_NN1,7
monastic_AJ0,37
Dissolution_NN1,4
Monasteries_NN2,3
Pagets_NN2,2
Paget_NN1,1
Paget_NP0,1
Bedwell_NP0,1
Gent_NN1,2
1691_CRD,7
nobile_NN1,3
drawing-room_NN1,30
chimney-breast_NN1,1
elm_NN1,20
floorboards_NN2,54
excepting_PRP,3
flagged_VVD,8
bannisters_NN2,3
wits_NN2,31
tidy_VVI,13
OSWALDKIRK_NP0,2
Ampleforth_NP0,7
HAG_NP0,1
Hambledon_NP0,2
northerly_AJ0,10
snugly_AV0,10
275_CRD,12
undulating_AJ0,30
architecturally_AV0,9
Riding_NP0,39
Oswaldkirk_NP0,4
huddles_VVZ,1
Fifty_CRD,46
segregating_AJ0,2
Lords_NN2,66
flatten_VVI,13
encroaching_AJ0,8
encroaching_NN1,3
Mortain_NP0,1
Surdevals_NP0,1
Surdeval_NP0,1
Barton_NP0,51
Pickerings_NP0,2
1316_CRD,1
Pickering_NP0,21
1542_CRD,2
24-year-old_AJ0,13
1574_CRD,1
Hester_NP0,4
hot-headed_AJ0,1
hot-headed_NN1,2
Hales_NP0,5
squire_NN1,18
Horningham_NP0,1
demolished_VVN,60
Westmorland_NP0,9
slates_VVZ,13
abutted_VVD,1
quoin_NN1,3
rainwater_NN1,21
bolection_NN1,3
moulded_VVN,27
surrounds_NN2,12
pediments_NN2,3
swags_NN2,6
scrolled_VVD,1
segmental_AJ0,6
1694_CRD,5
BETTISCOMBE_NP0,1
Bridport_NP0,2
Bettiscombe_NP0,5
tucked_VVD,56
culminate_VVB,3
culminate_NN1,3
Pilsden_NP0,2
Pilsden_NN1,2
Pen_NN1,48
cobbles_NN2,18
lichen_NN1,15
railings_NN2,39
refined_VVN,22
hooded_AJ0,15
flagstone-floored_AJ0,1
workmanship_NN1,16
unsurpassed_AJ0,7
sumptuous_AJ0,25
bannister_NN1,3
handles_NN2,51
keyhole_NN1,9
sitting-rooms_NN2,2
closet_NN1,19
Pinney_NP0,1
Pinney_NN1,2
deemed_VVD,8
dim_VVB,6
Racedown_NP0,2
Racedown_NN1,2
Pinneys_NP0,1
lace_NN1,54
1672_CRD,7
Presbyterian_AJ0,100
Azariah_NP0,2
planter_NN1,7
Nathaniel_NP0,5
Naomi_NP0,12
Gay_NP0,22
Beggar_NN1,8
Opera_NN1,148
grandson_NN1,48
Bettiscombe_NN1,1
negro_NN1,5
cranium_NN1,2
WADDON_NP0,2
Weymouth_NP0,18
proportioned_AJ0,5
conditioned_AJ0,22
narrowest_AJS,11
plateau_NN1,35
tumbles_NN2,7
Chesil_NP0,3
hillside_NN1,61
Waddon_NP0,2
ball-topped_AJ0,1
replica_NN1,24
Bullen_NP0,3
Reynes_NP0,3
1690s_CRD,1
regained_VVN,33
Vice-Admiral_NN1,1
Pepys_NP0,5
tip-top_AJ0,5
purest_AJS,19
pedimented_AJ0,4
overdoors_NN2,2
Mere_AJ0,14
Chaffin_NP0,1
reinstated_VVN,22
Waddon_NN1,1
CROAN_NP0,1
Wadebridge_NP0,3
EDWARD_NP0,31
HOBLYN_NP0,1
bragged_VVD,2
Parochial_AJ0,2
saith_NN1,5
Whereupon_CJS,5
taunting_AJ0,8
taunting_NN1,6
epithet_VVB,1
t'were_NN1,1
t'were_AJ0,1
lichen-covered_AJ0,3
gravestone_NN1,5
Egloshayle_NP0,1
haunted_VVD,10
Cornish_AJ0,30
freestone_NN1,1
Camel_NN1,19
1485_CRD,5
greeny_AJ0,1
dappled_VVN,3
dappled_AJ0,12
lichens_NN2,13
wisteria_NN1,10
ceanothus_NN1,3
Hoblyn_NP0,1
Damaris_NP0,5
Kirkham_NP0,3
Damaris_NN1,2
outlived_VVD,4
Tremayne_NP0,153
née_UNC,4
Tremaynes_NP0,2
Heligan_NP0,1
Croan_AJ0,1
inconvenience_NN1,45
norm_NN1,76
rearranging_VVG,9
1698_CRD,7
FORSTON_NP0,2
FORSTON_NN1,1
Cerne_NP0,3
Abbas_NP0,5
Frome_NP0,15
beneficent_AJ0,6
Forston_NP0,8
embellished_VVN,7
1750_CRD,12
rectangles_NN2,11
terrifically_AV0,7
nobility_NN1,32
screens_VVZ,10
attics_NN2,10
meadow_NN1,87
Godmanstone_NP0,1
Forston_NN1,2
1827_CRD,9
pauper_NN1,7
"£4,000_NN0",30
afflicted_AJ0,19
accommodated_VVD,5
Asylum_NN1,8
Herrison_NP0,1
attached_AJ0,33
1700–2_CRD,1
REDDISH_AJ0,1
Broad_NP0,41
Chalke_NP0,6
aesthetically_AV0,11
worthy_NN1,21
Hussey_NP0,18
rustic_AJ0,39
Reddish_AJ0,4
blackberry-coloured_AJ0,1
leopard_NN1,8
Felix_NP0,12
Harboard_NP0,1
bamboo_NN1,25
lotus-shaped_AJ0,1
lily_NN1,24
rambler_NN1,7
lumps_NN2,45
Combes_NN2,6
1700s_CRD,5
altercation_NN1,4
Chalke_NN1,1
archaeologist_NN1,32
ameliorates_VVZ,2
Littlecotes_NP0,1
Reddishe_NN1,1
Reddishe_NP0,1
Maiden_NP0,1
1599_CRD,2
Jeremiah_NP0,21
Cray_NP0,8
clothier_NN1,2
Ibsey_NP0,1
Ibsey_NN1,1
1702_CRD,7
revolutionized_VVD,2
mercer_NN1,1
rungs_NN2,3
thrusting_VVG,16
thrusting_AJ0,16
casing_NN1,15
oval_AJ0,20
oval_NN1,16
loft_NN1,79
decorations_NN2,30
1760s_CRD,2
1770s_CRD,2
1703_CRD,8
SWANGROVE_NP0,2
SWANGROVE_NN1,2
BADMINTON_NN1,3
Chipping_NP0,12
Sodbury_NP0,2
Badminton_NN1,18
maison_NN1,2
plaisance_NN1,1
Marchioness_NN1,7
inherit_VVB,8
1705_CRD,4
Swangrove_NP0,5
Swangrove_NN1,5
moulding_NN1,11
groaning_AJ0,3
feast_VVI,2
scallop-shaped_AJ0,2
gushing_VVG,12
mandarin_NN1,8
summer-houses_NN2,1
temples_NN2,38
exaggerated_VVD,31
elongated_AJ0,18
dripstone_NN1,1
frill_NN1,6
Sumison_NP0,1
Colerne_NP0,2
axial_AJ0,2
duke_NN1,18
visitations_NN2,6
PARSONAGE_NN1,1
Buscot_NP0,4
Faringdon_NP0,3
BERKSHIRE_NP0,5
SITS_VVZ,1
sublimest_AJS,1
Lechlade_NP0,1
Inglesham_NP0,1
Inglesham_NN1,1
Isis_NP0,9
Parsonage_NN1,4
hedged_VVD,8
damask_NN1,5
clematis_NN0,10
Kiftsgate_NP0,2
Adjacent_AJ0,2
thirteenth-century_AJ0,14
Burne-Jones_NP0,2
brotherhood_NN1,17
downstream_AV0,22
Kelmscott_NN1,1
parsonage_NN1,5
1850s_CRD,12
beet_NN1,19
Brandy_NP0,1
distillery_NN1,6
gauge_NN1,36
Peto_NP0,4
Stucley_NP0,1
Perfect_AJ0,41
Listing_NN1,2
Nikolaus_NP0,4
Pevsner_NP0,8
Pevsner_NN1,7
ravishing_AJ0,9
unpretentious_AJ0,12
NETHERHAMPTON_NP0,1
Newbolt_NP0,26
contemplative_AJ0,11
watermeadows_NN2,1
Newbolt_NN1,22
beheading_VVG,3
Madam_NP0,8
Sharpe_NP0,25
Earls_NN2,11
1600s_CRD,3
rented_VVN,23
Gauntlett_NP0,4
1701_CRD,4
lofted_VVD,1
hay_NN1,102
cowhouse_NN1,1
backside_NN1,25
Susannah_NP0,15
Phillipa_NP0,3
1782_CRD,3
payed_VVD,2
£44._NN0,1
10s_CRD,5
1813_CRD,12
spinster_NN1,10
"£10,000_NN0",84
Groves_NN2,2
collaborator_NN1,14
Bysshe_NP0,1
1840_CRD,14
Gauntletts_NP0,1
sailor_NN1,33
Perchance_AV0,1
Beheld_VVD,1
perchance_AV0,5
hummed_VVD,11
BRIZLINCOTE_NP0,1
BRIZLINCOTE_NN1,1
Bretby_NP0,1
Bretby_NN1,2
overgrown_VVN,17
hawthorns_NN2,5
graze_VVB,8
smothers_VVZ,4
Trent_NP0,609
Brizlincote_NP0,3
Brizlincote_NN1,3
earl_NN1,8
rake_NN1,26
Dormer_NN1,1
Stanhope_NN1,6
Stanhope_NP0,3
1706_CRD,3
demolished_VVD,16
wire-cut_AJ0,1
wire-cut_NN1,1
quoins_NN2,2
Chesterfield_NN1,12
spurned_VVD,7
radial_AJ0,15
bowling_VVG,31
bowling_NN1,129
1793_CRD,8
whimsical_AJ0,14
1708_CRD,4
IFORD_NP0,1
WOULD_VM0,10
Iford_NP0,4
south-facing_AJ0,8
salter_NN1,1
Desiring_VVG,3
new_AV0,10
hotchpotch_NN1,4
Hungerfords_NP0,1
Farleigh_NP0,2
Hungerford_NP0,4
1369_CRD,1
clothiers_NN2,1
Hortons_NP0,1
Iford_NN1,1
1773_CRD,4
Gaisford_NP0,4
Gaisford_NN1,1
1853_CRD,9
1770_CRD,12
cedar_NN1,22
planted_VVN,144
drifts_NN2,26
martagon_NN1,3
Lutyens_NP0,9
Villa_NN1,87
Rosemary_NN1,7
Rosemary_NP0,25
terraces_NN2,95
colonnades_NN2,1
fountains_NN2,16
well-heads_NN2,1
spectacularly_AV0,32
eclectic_AJ0,18
oaken_AJ0,1
Barba_NP0,1
MOTHECOMBE_NP0,1
MOTHECOMBE_NN1,1
Holberton_NP0,1
WHICHEVER_DTQ,3
wooded_AJ0,58
Erme_NP0,2
Battisborough_NP0,1
Battisborough_NN1,1
clumps_NN2,41
hydrangeas_NN2,3
Butcher_NP0,48
combe_NN1,2
daffodils_NN2,36
anciently_AV0,1
Mouthecombe_NP0,3
forecourt_NN1,24
railing_NN1,6
Pollexton_NP0,4
portal_NN1,10
1200s_CRD,1
Margerie_NP0,2
Sacheville_NP0,2
1431_CRD,1
Foretescues_NP0,1
Prideaux_NP0,2
Treebys_NP0,1
Mothecombe_NN1,1
swerdis_NN2,1
bokelers_NN2,1
bowesy-bente_NN1,1
bowesy-bente_AJ0,1
arrewes_NN2,1
arrewes_VVZ,1
daggers_NN2,3
kidnapped_VVD,13
smytinge_VVB,1
said_AJ0,23
Margerie_NN1,1
childe_NN1,2
downe_NN1,1
lye_VVI,1
saide_NN1,1
deth_VVZ,1
Stretchley_NP0,1
great-granddaughter_NN1,1
Pollexton_NN1,2
Kitley_NP0,1
Ferrers_NP0,14
sea-grey_AJ0,1
basaltic_AJ0,1
moor_NN1,17
moor_VVB,9
Mildmay_NP0,17
1747_CRD,5
Mothecome_NP0,1
Mothecome_NN1,1
forbear_NN1,2
forbear_VVB,1
1872_CRD,9
Found_VVD,5
caretaking_VVG,1
decorating_VVG,22
decorating_NN1,14
CROW_NP0,1
Stokesley_NP0,3
ENVIRONS_NN2,2
Bigland_NP0,1
Beauties_NN2,2
1812_CRD,15
affording_VVG,3
langour_NN1,2
Graves_NP0,1
justly_AV0,30
Crow_NP0,20
pastureland_NN1,10
Emmersons_NP0,2
Easby_NP0,4
palest_AJS,6
keystones_NN2,4
northwest_NN1,12
Pantiles_NN2,1
roofing_NN1,10
13½in_NN0,1
9½in_NN0,1
½in_UNC,7
dimensions_NN2,107
adhered_VVN,16
north-western_AJ0,8
Roseberry_NP0,3
Topping_NN1,4
foretell_VVI,2
clap_NN1,7
lighthouse_NN1,19
purplish_AJ0,5
Moor_NN1,39
Ingleby_NP0,2
Ingleby_NN1,2
rutted_AJ0,4
bridle_NN1,11
COMPTON_NP0,2
BEAUCHAMP_NP0,2
Shrivenham_NP0,3
BEAUCHAMP_NN1,1
gem_NN1,23
privily_AV0,3
bosky_AJ0,3
amenity_NN1,26
layout_NN1,42
Avray_NP0,1
1918_CRD,97
